DATETIME,DEPTH,TEMP
2018-09-24,1.75980000000004,18.2812083333333
2018-09-25,1,NA
2018-09-25,1.26510000000002,18.5702916666667
2018-09-25,1.76510000000002,18.563625
2018-09-26,1,NA
2018-09-26,1.27480000000003,17.304
2018-09-26,1.77480000000003,17.2406666666667
2018-09-27,1,NA
2018-09-27,1.27140000000003,16.4997083333333
2018-09-27,1.77140000000003,16.4986666666667
2018-09-28,1,NA
2018-09-28,1.26830000000001,15.6363333333333
2018-09-28,1.76830000000001,15.67425
2018-09-29,1,NA
2018-09-29,1.26350000000002,14.220625
2018-09-29,1.76350000000002,14.2505833333333
2018-09-30,1,NA
2018-09-30,1.26140000000004,13.2509166666667
2018-09-30,1.76140000000004,13.273
2018-10-01,1,NA
2018-10-01,1.26920000000001,12.6410833333333
2018-10-01,1.76920000000001,12.6602083333333
2018-10-02,1,NA
2018-10-02,1.28250000000003,12.3117916666667
2018-10-02,1.78250000000003,12.2725416666667
2018-10-03,1,NA
2018-10-03,1.28470000000004,13.0744166666667
2018-10-03,1.78470000000004,12.8222083333333
2018-10-04,1,NA
2018-10-04,1.28860000000003,13.7065416666667
2018-10-04,1.78860000000003,13.5824583333333
2018-10-05,1,NA
2018-10-05,1.28920000000005,13.1895
2018-10-05,1.78920000000005,13.227625
2018-10-06,1,NA
2018-10-06,1.28930000000003,12.73675
2018-10-06,1.78930000000003,12.773875
2018-10-07,1,NA
2018-10-07,1.28860000000003,12.2865833333333
2018-10-07,1.78860000000003,12.312875
2018-10-08,1,NA
2018-10-08,1.30720000000002,12.050625
2018-10-08,1.80720000000002,11.983
2018-10-09,1,NA
2018-10-09,1.32120000000003,12.9522916666667
2018-10-09,1.82120000000003,12.68325
2018-10-10,1,NA
2018-10-10,1.35340000000002,13.6696666666667
2018-10-10,1.85340000000002,13.3499583333333
2018-10-11,1,NA
2018-10-11,1.35920000000004,12.4849583333333
2018-10-11,1.85920000000004,12.5212916666667
2018-10-12,1,NA
2018-10-12,1.35600000000005,10.3542083333333
2018-10-12,1.85600000000005,10.3920416666667
2018-10-13,1,NA
2018-10-13,1.3537,9.19416666666667
2018-10-13,1.8537,9.1705
2018-10-14,1,NA
