time,ShortWave,LongWave,AirTemp,RelHum,WindSpeed,Rain,Snow
1979-09-21,210.5668747,293.9995778,13.27084249,68.21436991,4.319505084,0,0
1979-09-22,177.9440845,284.6320864,10.87000682,57.39447371,2.605481704,0,0
1979-09-23,119.5001238,338.4970818,13.36291656,59.35415666,4.043768423,0,0
1979-09-24,183.9799155,336.7704175,14.78334198,63.40579127,5.643765296,0,0
1979-09-25,199.5935426,294.6720861,15.45541916,61.14675778,4.638286838,0,0
1979-09-26,192.9784609,316.9137484,16.82875722,58.11551967,4.941221752,0,0
1979-09-27,190.6489607,320.7541682,17.83792394,63.26204339,6.400416976,0,0
1979-09-28,181.1183774,343.9425011,18.2570905,66.00638311,4.569509745,0,0
1979-09-29,186.296919,331.7916679,18.92041931,63.98314557,2.548985316,0,0
1979-09-30,191.6310778,291.7037506,16.15417506,56.69128734,3.550670884,0,0
1979-10-01,57.26008302,334.1845843,11.63958893,78.41355721,2.688959592,0.0133077,0
1979-10-02,167.4075832,311.6045837,11.39125977,80.56404628,4.367446282,8.87E-04,0
1979-10-03,150.650458,331.0158335,12.58875809,71.15247339,4.734591552,0.0011511,0
1979-10-04,94.47995806,302.5699997,8.154592133,72.8825941,4.959617192,2.78E-05,0
1979-10-05,145.1869167,294.4520849,7.859171804,73.89365797,4.590775655,0,0
1979-10-06,114.0102496,301.3066661,8.039173381,73.51650548,5.716410666,1.86E-04,0
1979-10-07,160.0783326,299.3858312,7.993342336,63.41546623,4.360905602,0.0015637,0
1979-10-08,81.17775027,329.2516696,9.614595032,67.84172073,2.346179623,0.0010243,0
1979-10-09,121.7615414,290.5554199,6.478763835,70.57510517,5.959711248,0.0012622,0
1979-10-10,119.136874,292.9541677,5.063756561,62.36955159,3.980655169,1.65E-04,0
1979-10-11,70.20458293,317.2549985,5.952917989,82.55842425,4.06991612,0.0017551,0
1979-10-12,114.7138747,291.6191635,4.110425568,67.45731763,7.41079241,5.02E-04,0
1979-10-13,169.4603767,245.7379169,2.282923635,64.98079617,7.220637242,8.70E-06,3.00E-06
1979-10-14,100.6517917,261.9312503,2.103341675,64.04130344,4.309455898,0,0
1979-10-15,157.6647886,279.3637492,8.022509511,55.65256353,3.352782837,0,0
1979-10-16,87.45145758,332.5066681,10.90250549,62.94385337,2.655473574,0,0
1979-10-17,74.7022927,355.1512477,13.59750392,70.24678184,1.988941686,9.04E-05,0
1979-10-18,90.79537439,343.5041669,11.39791768,71.40684205,5.37704419,7.89E-05,0
1979-10-19,104.5373332,345.5683327,14.9795929,83.93228207,6.084640223,0.003628,0
1979-10-20,117.3766254,345.4616636,17.02334493,81.99105605,7.000368397,1.23E-04,0
1979-10-21,103.1572909,381.321668,20.00125529,80.28113107,4.731396972,0.0030523,0
1979-10-22,65.45433378,363.0099983,13.29459407,89.67457252,4.753505995,0.029019,0
1979-10-23,49.60900029,324.2195867,5.529176331,81.78520324,9.119172542,0.0102149,0
1979-10-24,122.3150005,261.3899988,1.444178518,78.29918126,4.98048233,2.12E-04,3.80E-05
1979-10-25,135.3011243,247.9000003,0.516675568,77.09901335,3.752679825,0,0.002478
1979-10-26,126.627792,233.1658312,0.065841929,71.39182508,3.368973177,0,0
1979-10-27,105.1245419,294.0816676,3.813752747,80.51610451,5.624928131,4.25E-04,0
1979-10-28,130.4837914,289.5066668,7.666672007,77.31905351,4.436266905,0,0
1979-10-29,130.4278752,263.7108332,6.891671753,78.83159505,4.06107389,0,0
1979-10-30,87.62233496,297.6808345,7.453342692,82.26504224,5.711920714,0,0
1979-10-31,74.85700003,338.7849986,10.84292628,85.73213777,8.563341577,0.0132405,0
1979-11-01,51.14524992,325.497083,9.091669973,77.67799693,9.296654305,0.0022903,0
1979-11-02,72.54279057,299.5104141,3.09667867,62.68456908,7.739274956,0.0013466,0
1979-11-03,91.20429174,290.6270816,2.761665599,66.13007269,5.34276573,0,0
1979-11-04,103.2239172,272.8420862,2.766673024,65.23777705,5.153244096,0,0
1979-11-05,50.617166,317.1183332,4.981673177,80.66823983,3.85766468,0.0042586,0
1979-11-06,88.15704163,303.3891691,3.412503815,81.33084482,5.767286919,0.0024276,0
1979-11-07,99.41441607,240.9483356,-0.322490438,74.40908997,5.096426289,0,0
1979-11-08,113.4189998,248.1954149,-1.322494253,70.72850123,6.81180843,1.97E-05,5.60E-05
1979-11-09,61.35195947,272.9916674,-3.552074178,76.35720807,2.871313628,0,0.049833001
1979-11-10,55.12895842,260.6904144,-5.543745422,83.85044957,4.103077619,0,0.004018
